CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2022,CA-500,Asian or Asian American,Alone,763
2022,CA-500,Asian or Asian American,In_Combination,233
2022,CA-500,"Black, African American or African",Alone,1748
2022,CA-500,"Black, African American or African",In_Combination,588
2022,CA-500,Hispanic/Latina/e/o,Alone,868
2022,CA-500,Hispanic/Latina/e/o,In_Combination,6870
2022,CA-500,Native Hawaiian or Pacific Islander,Alone,216
2022,CA-500,Native Hawaiian or Pacific Islander,In_Combination,257
2022,CA-500,White,Alone,2878
2022,CA-500,White,In_Combination,6008
2022,CA-501,"American Indian, Alaska Native, or Indigenous",Alone,267
2022,CA-501,"American Indian, Alaska Native, or Indigenous",In_Combination,1193
2022,CA-501,Asian or Asian American,Alone,679
2022,CA-501,Asian or Asian American,In_Combination,272
2022,CA-501,"Black, African American or African",Alone,6527
2022,CA-501,"Black, African American or African",In_Combination,1147
2022,CA-501,Hispanic/Latina/e/o,Alone,1107
2022,CA-501,Hispanic/Latina/e/o,In_Combination,3915
2022,CA-501,Native Hawaiian or Pacific Islander,Alone,361
2022,CA-501,Native Hawaiian or Pacific Islander,In_Combination,331
2022,CA-501,White,Alone,4201
2022,CA-501,White,In_Combination,3022
2022,CA-502,"American Indian, Alaska Native, or Indigenous",Alone,148
2022,CA-502,"American Indian, Alaska Native, or Indigenous",In_Combination,690
2022,CA-502,Asian or Asian American,Alone,327
2022,CA-502,Asian or Asian American,In_Combination,165
2022,CA-502,"Black, African American or African",Alone,5904
2022,CA-502,"Black, African American or African",In_Combination,740
2022,CA-502,Hispanic/Latina/e/o,Alone,198
2022,CA-502,Hispanic/Latina/e/o,In_Combination,2094
2022,CA-502,Native Hawaiian or Pacific Islander,Alone,143
2022,CA-502,Native Hawaiian or Pacific Islander,In_Combination,197
2022,CA-502,White,Alone,2188
2022,CA-502,White,In_Combination,1746
2022,CA-503,"American Indian, Alaska Native, or Indigenous",Alone,148
2022,CA-503,"American Indian, Alaska Native, or Indigenous",In_Combination,480
2022,CA-503,Asian or Asian American,Alone,153
2022,CA-503,Asian or Asian American,In_Combination,138
2022,CA-503,"Black, African American or African",Alone,4574
2022,CA-503,"Black, African American or African",In_Combination,1024
2022,CA-503,Hispanic/Latina/e/o,Alone,269
2022,CA-503,Hispanic/Latina/e/o,In_Combination,2063
2022,CA-503,Native Hawaiian or Pacific Islander,Alone,152
2022,CA-503,Native Hawaiian or Pacific Islander,In_Combination,140
2022,CA-503,White,Alone,3457
2022,CA-503,White,In_Combination,2030
2022,CA-504,"American Indian, Alaska Native, or Indigenous",Alone,94
2022,CA-504,"American Indian, Alaska Native, or Indigenous",In_Combination,278
2022,CA-504,Asian or Asian American,Alone,26
2022,CA-504,Asian or Asian American,In_Combination,16
2022,CA-504,"Black, African American or African",Alone,182
2022,CA-504,"Black, African American or African",In_Combination,70
2022,CA-504,Hispanic/Latina/e/o,Alone,106
2022,CA-504,Hispanic/Latina/e/o,In_Combination,596
2022,CA-504,Native Hawaiian or Pacific Islander,Alone,21
2022,CA-504,Native Hawaiian or Pacific Islander,In_Combination,34
2022,CA-504,White,Alone,1358
2022,CA-504,White,In_Combination,477
2022,CA-505,"American Indian, Alaska Native, or Indigenous",Alone,78
2022,CA-505,"American Indian, Alaska Native, or Indigenous",In_Combination,658
2022,CA-505,Asian or Asian American,Alone,106
2022,CA-505,Asian or Asian American,In_Combination,89
2022,CA-505,"Black, African American or African",Alone,2365
2022,CA-505,"Black, African American or African",In_Combination,367
2022,CA-505,Hispanic/Latina/e/o,Alone,21
2022,CA-505,Hispanic/Latina/e/o,In_Combination,1286
2022,CA-505,Native Hawaiian or Pacific Islander,Alone,74
2022,CA-505,Native Hawaiian or Pacific Islander,In_Combination,101
2022,CA-505,White,Alone,2092
2022,CA-505,White,In_Combination,854
2022,CA-506,"American Indian, Alaska Native, or Indigenous",Alone,30
2022,CA-506,"American Indian, Alaska Native, or Indigenous",In_Combination,115
2022,CA-506,Asian or Asian American,Alone,29
2022,CA-506,Asian or Asian American,In_Combination,35
2022,CA-506,"Black, African American or African",Alone,193
2022,CA-506,"Black, African American or African",In_Combination,101
2022,CA-506,Hispanic/Latina/e/o,Alone,129
2022,CA-506,Hispanic/Latina/e/o,In_Combination,1639
2022,CA-506,Native Hawaiian or Pacific Islander,Alone,24
2022,CA-506,Native Hawaiian or Pacific Islander,In_Combination,39
2022,CA-506,White,Alone,736
2022,CA-506,White,In_Combination,1561
2022,CA-507,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-507,"American Indian, Alaska Native, or Indigenous",In_Combination,101
2022,CA-507,Asian or Asian American,Alone,27
2022,CA-507,Asian or Asian American,In_Combination,*
2022,CA-507,"Black, African American or African",Alone,380
2022,CA-507,"Black, African American or African",In_Combination,90
2022,CA-507,Hispanic/Latina/e/o,Alone,97
2022,CA-507,Hispanic/Latina/e/o,In_Combination,374
2022,CA-507,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-507,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-507,White,Alone,801
2022,CA-507,White,In_Combination,322
2022,CA-508,"American Indian, Alaska Native, or Indigenous",Alone,31
2022,CA-508,"American Indian, Alaska Native, or Indigenous",In_Combination,174
2022,CA-508,Asian or Asian American,Alone,*
2022,CA-508,Asian or Asian American,In_Combination,15
2022,CA-508,"Black, African American or African",Alone,83
2022,CA-508,"Black, African American or African",In_Combination,36
2022,CA-508,Hispanic/Latina/e/o,Alone,60
2022,CA-508,Hispanic/Latina/e/o,In_Combination,811
2022,CA-508,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-508,Native Hawaiian or Pacific Islander,In_Combination,19
2022,CA-508,White,Alone,755
2022,CA-508,White,In_Combination,716
2022,CA-509,"American Indian, Alaska Native, or Indigenous",Alone,163
2022,CA-509,"American Indian, Alaska Native, or Indigenous",In_Combination,158
2022,CA-509,Asian or Asian American,Alone,*
2022,CA-509,Asian or Asian American,In_Combination,*
2022,CA-509,"Black, African American or African",Alone,46
2022,CA-509,"Black, African American or African",In_Combination,30
2022,CA-509,Hispanic/Latina/e/o,Alone,12
2022,CA-509,Hispanic/Latina/e/o,In_Combination,328
2022,CA-509,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-509,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-509,White,Alone,1048
2022,CA-509,White,In_Combination,335
2022,CA-510,"American Indian, Alaska Native, or Indigenous",Alone,81
2022,CA-510,"American Indian, Alaska Native, or Indigenous",In_Combination,405
2022,CA-510,Asian or Asian American,Alone,64
2022,CA-510,Asian or Asian American,In_Combination,108
2022,CA-510,"Black, African American or African",Alone,690
2022,CA-510,"Black, African American or African",In_Combination,334
2022,CA-510,Hispanic/Latina/e/o,Alone,319
2022,CA-510,Hispanic/Latina/e/o,In_Combination,2121
2022,CA-510,Native Hawaiian or Pacific Islander,Alone,57
2022,CA-510,Native Hawaiian or Pacific Islander,In_Combination,118
2022,CA-510,White,Alone,2534
2022,CA-510,White,In_Combination,2129
2022,CA-511,"American Indian, Alaska Native, or Indigenous",Alone,56
2022,CA-511,"American Indian, Alaska Native, or Indigenous",In_Combination,260
2022,CA-511,Asian or Asian American,Alone,251
2022,CA-511,Asian or Asian American,In_Combination,195
2022,CA-511,"Black, African American or African",Alone,2813
2022,CA-511,"Black, African American or African",In_Combination,577
2022,CA-511,Hispanic/Latina/e/o,Alone,376
2022,CA-511,Hispanic/Latina/e/o,In_Combination,2758
2022,CA-511,Native Hawaiian or Pacific Islander,Alone,67
2022,CA-511,Native Hawaiian or Pacific Islander,In_Combination,139
2022,CA-511,White,Alone,2010
2022,CA-511,White,In_Combination,2813
2022,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,40
2022,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,225
2022,CA-512,Asian or Asian American,Alone,183
2022,CA-512,Asian or Asian American,In_Combination,56
2022,CA-512,"Black, African American or African",Alone,701
2022,CA-512,"Black, African American or African",In_Combination,100
2022,CA-512,Hispanic/Latina/e/o,Alone,121
2022,CA-512,Hispanic/Latina/e/o,In_Combination,1569
2022,CA-512,Native Hawaiian or Pacific Islander,Alone,336
2022,CA-512,Native Hawaiian or Pacific Islander,In_Combination,50
2022,CA-512,White,Alone,1161
2022,CA-512,White,In_Combination,1426
2022,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,82
2022,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,168
2022,CA-513,Asian or Asian American,Alone,17
2022,CA-513,Asian or Asian American,In_Combination,*
2022,CA-513,"Black, African American or African",Alone,425
2022,CA-513,"Black, African American or African",In_Combination,104
2022,CA-513,Hispanic/Latina/e/o,Alone,96
2022,CA-513,Hispanic/Latina/e/o,In_Combination,2223
2022,CA-513,Native Hawaiian or Pacific Islander,Alone,20
2022,CA-513,Native Hawaiian or Pacific Islander,In_Combination,29
2022,CA-513,White,Alone,1238
2022,CA-513,White,In_Combination,2077
2022,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,192
2022,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,376
2022,CA-514,Asian or Asian American,Alone,230
2022,CA-514,Asian or Asian American,In_Combination,40
2022,CA-514,"Black, African American or African",Alone,1624
2022,CA-514,"Black, African American or African",In_Combination,270
2022,CA-514,Hispanic/Latina/e/o,Alone,445
2022,CA-514,Hispanic/Latina/e/o,In_Combination,3584
2022,CA-514,Native Hawaiian or Pacific Islander,Alone,34
2022,CA-514,Native Hawaiian or Pacific Islander,In_Combination,54
2022,CA-514,White,Alone,2148
2022,CA-514,White,In_Combination,3347
2022,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,58
2022,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,144
2022,CA-515,Asian or Asian American,Alone,30
2022,CA-515,Asian or Asian American,In_Combination,47
2022,CA-515,"Black, African American or African",Alone,234
2022,CA-515,"Black, African American or African",In_Combination,107
2022,CA-515,Hispanic/Latina/e/o,Alone,54
2022,CA-515,Hispanic/Latina/e/o,In_Combination,464
2022,CA-515,Native Hawaiian or Pacific Islander,Alone,23
2022,CA-515,Native Hawaiian or Pacific Islander,In_Combination,41
2022,CA-515,White,Alone,1585
2022,CA-515,White,In_Combination,493
2022,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,87
2022,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,273
2022,CA-516,Asian or Asian American,Alone,13
2022,CA-516,Asian or Asian American,In_Combination,20
2022,CA-516,"Black, African American or African",Alone,59
2022,CA-516,"Black, African American or African",In_Combination,65
2022,CA-516,Hispanic/Latina/e/o,Alone,21
2022,CA-516,Hispanic/Latina/e/o,In_Combination,235
2022,CA-516,Native Hawaiian or Pacific Islander,Alone,11
2022,CA-516,Native Hawaiian or Pacific Islander,In_Combination,38
2022,CA-516,White,Alone,1523
2022,CA-516,White,In_Combination,459
2022,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,20
2022,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,99
2022,CA-517,Asian or Asian American,Alone,*
2022,CA-517,Asian or Asian American,In_Combination,*
2022,CA-517,"Black, African American or African",Alone,62
2022,CA-517,"Black, African American or African",In_Combination,23
2022,CA-517,Hispanic/Latina/e/o,Alone,17
2022,CA-517,Hispanic/Latina/e/o,In_Combination,326
2022,CA-517,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-517,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-517,White,Alone,459
2022,CA-517,White,In_Combination,280
2022,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,18
2022,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,98
2022,CA-518,Asian or Asian American,Alone,30
2022,CA-518,Asian or Asian American,In_Combination,16
2022,CA-518,"Black, African American or African",Alone,560
2022,CA-518,"Black, African American or African",In_Combination,108
2022,CA-518,Hispanic/Latina/e/o,Alone,15
2022,CA-518,Hispanic/Latina/e/o,In_Combination,229
2022,CA-518,Native Hawaiian or Pacific Islander,Alone,23
2022,CA-518,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-518,White,Alone,388
2022,CA-518,White,In_Combination,239
2022,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,72
2022,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,174
2022,CA-519,Asian or Asian American,Alone,26
2022,CA-519,Asian or Asian American,In_Combination,15
2022,CA-519,"Black, African American or African",Alone,149
2022,CA-519,"Black, African American or African",In_Combination,90
2022,CA-519,Hispanic/Latina/e/o,Alone,28
2022,CA-519,Hispanic/Latina/e/o,In_Combination,318
2022,CA-519,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-519,Native Hawaiian or Pacific Islander,In_Combination,24
2022,CA-519,White,Alone,1652
2022,CA-519,White,In_Combination,431
2022,CA-520,"American Indian, Alaska Native, or Indigenous",Alone,35
2022,CA-520,"American Indian, Alaska Native, or Indigenous",In_Combination,139
2022,CA-520,Asian or Asian American,Alone,42
2022,CA-520,Asian or Asian American,In_Combination,17
2022,CA-520,"Black, African American or African",Alone,459
2022,CA-520,"Black, African American or African",In_Combination,144
2022,CA-520,Hispanic/Latina/e/o,Alone,272
2022,CA-520,Hispanic/Latina/e/o,In_Combination,1320
2022,CA-520,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-520,Native Hawaiian or Pacific Islander,In_Combination,25
2022,CA-520,White,Alone,724
2022,CA-520,White,In_Combination,1267
2022,CA-521,"American Indian, Alaska Native, or Indigenous",Alone,27
2022,CA-521,"American Indian, Alaska Native, or Indigenous",In_Combination,45
2022,CA-521,Asian or Asian American,Alone,12
2022,CA-521,Asian or Asian American,In_Combination,11
2022,CA-521,"Black, African American or African",Alone,281
2022,CA-521,"Black, African American or African",In_Combination,43
2022,CA-521,Hispanic/Latina/e/o,Alone,66
2022,CA-521,Hispanic/Latina/e/o,In_Combination,398
2022,CA-521,Native Hawaiian or Pacific Islander,Alone,12
2022,CA-521,Native Hawaiian or Pacific Islander,In_Combination,14
2022,CA-521,White,Alone,519
2022,CA-521,White,In_Combination,377
2022,CA-522,"American Indian, Alaska Native, or Indigenous",Alone,193
2022,CA-522,"American Indian, Alaska Native, or Indigenous",In_Combination,211
2022,CA-522,Asian or Asian American,Alone,15
2022,CA-522,Asian or Asian American,In_Combination,14
2022,CA-522,"Black, African American or African",Alone,81
2022,CA-522,"Black, African American or African",In_Combination,43
2022,CA-522,Hispanic/Latina/e/o,Alone,25
2022,CA-522,Hispanic/Latina/e/o,In_Combination,205
2022,CA-522,Native Hawaiian or Pacific Islander,Alone,13
2022,CA-522,Native Hawaiian or Pacific Islander,In_Combination,21
2022,CA-522,White,Alone,1387
2022,CA-522,White,In_Combination,291
2022,CA-523,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-523,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2022,CA-523,Asian or Asian American,Alone,12
2022,CA-523,Asian or Asian American,In_Combination,*
2022,CA-523,"Black, African American or African",Alone,*
2022,CA-523,"Black, African American or African",In_Combination,*
2022,CA-523,Hispanic/Latina/e/o,Alone,*
2022,CA-523,Hispanic/Latina/e/o,In_Combination,147
2022,CA-523,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-523,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-523,White,Alone,387
2022,CA-523,White,In_Combination,165
2022,CA-524,"American Indian, Alaska Native, or Indigenous",Alone,72
2022,CA-524,"American Indian, Alaska Native, or Indigenous",In_Combination,112
2022,CA-524,Asian or Asian American,Alone,26
2022,CA-524,Asian or Asian American,In_Combination,14
2022,CA-524,"Black, African American or African",Alone,205
2022,CA-524,"Black, African American or African",In_Combination,56
2022,CA-524,Hispanic/Latina/e/o,Alone,326
2022,CA-524,Hispanic/Latina/e/o,In_Combination,349
2022,CA-524,Native Hawaiian or Pacific Islander,Alone,18
2022,CA-524,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-524,White,Alone,1433
2022,CA-524,White,In_Combination,390
2022,CA-525,"American Indian, Alaska Native, or Indigenous",Alone,14
2022,CA-525,"American Indian, Alaska Native, or Indigenous",In_Combination,17
2022,CA-525,Asian or Asian American,Alone,*
2022,CA-525,Asian or Asian American,In_Combination,*
2022,CA-525,"Black, African American or African",Alone,22
2022,CA-525,"Black, African American or African",In_Combination,*
2022,CA-525,Hispanic/Latina/e/o,Alone,*
2022,CA-525,Hispanic/Latina/e/o,In_Combination,64
2022,CA-525,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-525,Native Hawaiian or Pacific Islander,In_Combination,*
